순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
583,"바르도, 약간의 진실을 섞은 거짓된 연대기",2022-11-16,"401,500",0.0%,"17,630,800",44,"1,831",2,12,미국,미국,,씨제이 씨지브이(CJ CGV)(주),15세이상관람가,드라마,알레한드로 곤잘레스 이냐리투,"안드레스 알메이다,다니엘 지멘네즈 카초,히메나 라마드리드"
583,반짝다큐페스티발 섹션 9,,"396,000",0.0%,"396,000",44,44,1,1,한국,한국,,,,기타,,
588,검은 난초,,"91,000",0.0%,"6,041,000",43,"2,570",1,4,미국,미국,,,,드라마,마틴 리트,"소피아 로렌,앤소니 퀸,피터 마크 리치만"
588,암행어사 박문수,,"86,000",0.0%,"5,864,000",43,"2,689",1,4,한국,한국,동보영화사,,,사극,이규웅,"김진규,김지미,조미령"
590,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,2021-12-09,"312,000",0.0%,"426,629,000",41,"40,169",2,13,일본,일본,,(주)애니플러스,12세이상관람가,"애니메이션,액션,판타지",카와노 아야코,"마츠오카 요시츠구,토마츠 하루카,미나세 이노리"
590,수상한 그녀,2014-01-22,"205,000",0.0%,"62,721,621,849",41,"8,660,801",1,1,한국,한국,"(주)예인플러스엔터테인먼트,아이앤코스모스(주)시네와이즈필름",(주)씨제이이엔엠,15세이상관람가,드라마,황동혁,"심은경,나문희,박인환,성동일,이진욱,김현숙,황정민,김슬기,박형우,신재훈,박인환,이태식,박재홍,서진호,양태규,정상원,정은임,정종혁,조명행,진영,한상경,한흥석,김경아,이주희,김동욱,김동희,김민준,김선하,김순찬,김영웅,김용진,김재섭,김정원,박선희,한지은,김수현,황영희,장광,전우재,강필선,김가희,황승언,임현성,정인기,이상희,하연주,박혜진,김남순,조혜선"
590,자크 타티 회고전 - 자크 타티 단편선,,"276,000",0.0%,"276,000",41,41,1,1,프랑스,프랑스,,,,기타,,
590,페이톤 플레이스,,"82,000",0.0%,"11,910,000",41,"5,939",1,4,미국,미국,,,,"드라마,멜로/로맨스",마크 로브슨,"라나 터너,리 필립스,로이드 놀랜"
594,길고 긴 여름날,,"80,000",0.0%,"6,630,000",40,"3,285",1,6,미국,미국,,,15세이상관람가,드라마,마틴 리트,"폴 뉴먼,조안 우드워드"
594,너에게 가는 길,2021-11-17,"520,000",0.0%,"164,555,703",40,"18,938",1,1,한국,한국,연분홍치마,(주)엣나인필름,12세이상관람가,다큐멘터리,변규리,"정은애,강선화,이한결,정예준,곽인선,남성준,정동렬"
594,연평해전,2015-06-24,"280,000",0.0%,"45,570,305,830",40,"6,045,393",1,2,한국,한국,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,김학순,"김무열,김율호,진구,이현우,이완,이청아,이한종,박찬희,박혜준,최순조,최승준,최종환,송재호,유형균,박정학,이철민,김강일,김희정,한창현,장의수,한이진,천지유"
594,폴: 600미터,2022-11-16,"200,000",0.0%,"825,147,338",40,"83,310",2,2,영국,"영국,미국",,(주)스튜디오디에이치엘,12세이상관람가,"스릴러,액션",스콧 만,"그레이스 캐롤라인 커리,버지니아 가드너,제프리 딘 모건"
594,황태자의 첫사랑,,"80,000",0.0%,"27,169,000",40,"12,619",1,4,미국,미국,메트로-골드윈-마이어,,,"드라마,뮤지컬",리처드 소프,"앤 블리스,에드몬드 퍼돔"
599,극장판 5등분의 신부,2022-09-22,"279,000",0.0%,"671,546,500",39,"62,262",1,3,일본,일본,,(주)애니플러스,12세이상관람가,"애니메이션,드라마",진보 마사토,"마츠오카 요시츠구,하나자와 카나,타케타츠 아야나,이토 미쿠,사쿠라 아야네,미나세 이노리"
599,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,"282,198",0.0%,"936,106,198",39,"122,003",1,10,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,SF,액션",이토 토모히코,"마츠오카 요시츠구,토마츠 하루카,이토 카나에"
599,델로니어스 몽크,,"227,000",0.0%,"227,000",39,39,1,3,미국,미국,,,,"다큐멘터리,뮤지컬",,셀로니어스 몽크
599,독수리는 다시난다,,"78,000",0.0%,"859,000",39,419,1,6,미국,미국,,,,,헨리 킹,"타이론 파워,베티 그레블"
599,세비야의 이발사,,"1,109,700",0.0%,"1,109,700",39,39,5,6,영국,영국,,,,공연,,
599,싱 오버 미,2015-09-24,"351,000",0.0%,"13,772,000",39,"1,861",1,1,미국,미국,,문화선교연구원,12세이상관람가,다큐멘터리,제이콥 카인드버그,
599,애인과 정부,,"78,000",0.0%,"684,000",39,342,1,6,미국,미국,,,,"드라마,멜로/로맨스",리차드 브룩스,"폴 뉴먼,제랄딘 페이지,셜리 나이트"
599,오징어 노동조합,,"228,000",0.0%,"1,152,000",39,171,1,4,핀란드,핀란드,,,,기타,아키 카우리스마키,
599,유포자들,2022-11-23,"195,000",0.0%,"154,680,500",39,"23,721",1,1,한국,한국,"KBS,(주)아센디오",와이드 릴리즈(주),15세이상관람가,"범죄,드라마,스릴러",홍석구,"박성훈,김소은,송진우,박주희,임나영,지민혁,이현소,김보영,김수정,정수지,박광재,이동용,임가영,이자령,김선기,황자능,임한나,이동준,이희헌,나호원,차유주,장근철,주혁,유승신,이재학,현석준,김미지,김태진,진영준,손지영"
599,집시,,"78,000",0.0%,"3,964,000",39,"1,979",1,4,미국,미국,,,,드라마,머빈 르로이,"로사린드 러셀,나탈리 우드,칼 말든"
609,레닌그라드 카우보이 모세를 만나다,,"202,000",0.0%,"754,000",38,124,1,3,핀란드,"핀란드,프랑스,독일",,,,"어드벤처,코미디",아키 카우리스마키,"안드레 윔즈,마티 펠론파,까리 베나넨"
609,미친 욕망,,"241,000",0.0%,"241,000",38,38,1,2,이탈리아,이탈리아,,,,드라마,,"유고 토나찌,카트린 스파크"
609,재춘언니,2022-03-31,"324,000",0.0%,"36,387,500",38,"5,773",1,1,한국,한국,생의 한가운데,(주)시네마달,12세이상관람가,다큐멘터리,이수정,"임재춘,김경봉,이인근,장석천"
609,해저 2만리,,"114,000",0.0%,"28,787,000",38,"13,851",1,5,미국,미국,월트 디즈니 프로덕션,,전체관람가,"SF,어드벤처,가족",리차드 플레이셔,"커크 더글라스,제임스 메이슨"
613,빌리 홀리데이,2021-11-04,"213,000",0.0%,"83,841,130",37,"8,225",1,3,미국,미국,,(주)디스테이션,청소년관람불가,"드라마,뮤지컬",리 다니엘스,"안드라 데이,트레반트 로즈,가렛 헤드룬드,나타샤 리온"
613,이오지마의 영웅,,"74,000",0.0%,"2,502,000",37,"1,251",1,6,미국,미국,,,,"드라마,전쟁",델버트 만,
613,필라델피아 스토리,,"237,000",0.0%,"8,431,000",37,"3,926",1,1,미국,미국,,,,"코미디,멜로/로맨스",조지 쿠커,"캐리 그랜트,캐서린 헵번,제임스 스튜어트"
616,삶과 죽음의 문제,,"72,000",0.0%,"5,190,000",36,"2,131",1,6,영국,영국,,,,"멜로/로맨스,판타지,코미디","마이클 파웰,에메릭 프레스버거",데이빗 니븐
616,생각 그런거 없는데요,2023-01-25,"374,000",0.0%,"374,000",36,36,1,6,한국,한국,우리우리,목영이엔엠,12세이상관람가,드라마,하나,
616,이어지는 땅,,"180,000",0.0%,"1,300,000",36,176,1,1,한국,한국,,,,기타,조희영,
616,젊은 사자들,,"72,000",0.0%,"10,494,500",36,"5,287",1,4,미국,미국,,,18세 미만인 자는 관람할 수 없는 등급,"드라마,전쟁",에드워드 디미트릭,"말론 브란도,몽고메리 클리프트,딘 마틴"
616,폴란드로 간 아이들,2018-10-31,"324,000",0.0%,"391,108,800",36,"51,295",1,1,한국,한국,보아스필름,커넥트픽쳐스(주),전체관람가,"다큐멘터리,드라마",추상미,"이송,강동완,김나영,김미나,김새롬,이석준,이온유,이혜경,추상미,추상미"
616,히치콕 트뤼포,2016-08-25,"311,000",0.0%,"25,616,100",36,"3,192",1,4,프랑스,"프랑스,미국",,(주)영화사 안다미로,15세이상관람가,다큐멘터리,켄트 존스,"알프레드 히치콕,프랑수아 트뤼포,데이빗 핀처,마틴 스코세이지,웨스 앤더슨,리차드 링클레이터,올리비에 아사야스,제임스 그레이,구로사와 기요시"
622,300 스파르탄,,"70,000",0.0%,"10,988,000",35,"5,443",1,4,미국,미국,,,,"전쟁,드라마",루돌프 마테,"리차드 에건,랄프 리차드슨"
622,너와 사랑한 시간,2022-11-30,"138,000",0.0%,"94,305,800",35,"13,722",2,12,홍콩,홍콩,,오드,12세이상관람가,멜로/로맨스,황진진,류이호
622,라운드 미드나잇,,"185,000",0.0%,"705,000",35,142,1,2,미국,"미국,프랑스",,,,"드라마,뮤지컬",베르트랑 타베르니에,프랑수아 클뤼제
622,무분별,,"70,000",0.0%,"2,014,000",35,922,1,4,영국,영국,,,,코미디,스탠리 도넌,"캐리 그랜트,잉그리드 버그만,세실 파커"
622,베로니카의 이중생활,1991-11-09,"311,000",0.0%,"35,266,100",35,"4,358",1,2,프랑스,프랑스,,"(주)영화사 안다미로,㈜영화사 백두대간",연소자관람불가,"드라마,멜로/로맨스,판타지",크지슈토프 키에슬로프스키,"이렌느 야곱,필립 볼테르,상드린 뒤마"
622,진주의 진주,,"277,000",0.0%,"277,000",35,35,1,1,한국,한국,,,,기타,김록경,"문선용,임호준"
628,독립협회와 청년 이승만,,"68,000",0.0%,"1,698,000",34,849,1,4,한국,한국,,,,드라마,신상옥,"김진규,김승호,황정순,엄앵란"
628,버드,,"190,000",0.0%,"295,000",34,53,1,2,미국,미국,,,,"드라마,뮤지컬",클린트 이스트우드,"포레스트 휘테커,마이클 젤니커"
630,로렐과 하디의 외인부대,,"216,000",0.0%,"216,000",33,33,1,2,미국,미국,,,,드라마,,스탠 로렐
630,모베터 블루스,,"180,000",0.0%,"275,000",33,49,1,2,미국,미국,,,연소자관람불가,드라마,스파이크 리,"덴젤 워싱턴,스파이크 리"
630,바다 탐험대 옥토넛 : 탐험선 대작전,2022-08-11,"231,000",0.0%,"746,401,950",33,"79,146",1,1,영국,영국,,와이드 릴리즈(주),전체관람가,"애니메이션,액션,어드벤처",,"하성용,정재헌,엄상현,윤승희,김율,유동균,김정은,한경화"
630,반짝다큐페스티발 섹션 6,,"297,000",0.0%,"297,000",33,33,1,1,한국,한국,,,,다큐멘터리,,
630,써커스,1990-05-05,"207,000",0.0%,"5,339,500",33,"1,112",1,2,미국,미국,유나이티드 아티스트,(주)엣나인필름,연소자관람가,드라마,찰리 채플린,"찰리 채플린,알란 가르시아,메르나 케네디"
635,광음적고사,,"320,000",0.0%,"1,901,000",32,173,1,2,대만,대만,,(주)에이썸엔터테인먼트,,기타,에드워드 양,
635,마티,,"64,000",0.0%,"6,046,000",32,"3,018",1,4,미국,미국,,,,"코미디,드라마",델버트 만,"에스더 민치오티,어거스타 시올리,조 만텔"
635,시아버지를 농락한 며느리,2023-02-03,"192,000",0.0%,"192,000",32,32,5,5,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),신세계,
635,신입 여사원: 출장업무,2023-03-03,"192,000",0.0%,"192,000",32,32,5,5,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),신세계,
635,어둠은 걷히고,,"176,000",0.0%,"3,603,000",32,538,1,2,핀란드,핀란드,,,,"드라마,코미디",아키 카우리스마키,"카티 오우티넨,까리 베나넨"
635,초록밤,2022-07-28,"72,000",0.0%,"22,435,327",32,"2,627",1,27,한국,한국,디파이언트,㈜인디스토리,15세이상관람가,기타,윤서진,"이태훈,김민경,강길우,변은영,오민애,김국희,원미원,이수아,송지연,이나라,이지은,윤지원,박진수,이승은,임수진,이민혁,이상완,김용완,김찬열,김호석,노치형"
641,모니카,,"199,000",0.0%,"199,000",31,31,1,2,이탈리아,이탈리아,,,,드라마,안드레아 팔라오로,에밀리 브라우닝
641,세인트 루이스에서 만나요,,"169,000",0.0%,"3,143,000",31,"1,482",1,2,미국,미국,,,전체관람가,"코미디,드라마,가족",빈센트 미넬리,"주디 갈란드,마가렛 오브라이언"
641,좀비는 좀비끼리 우리는 우리끼리,2022-08-04,"248,000",0.0%,"1,662,000",31,210,1,30,한국,한국,,필름다빈,12세이상관람가,드라마,오세섭,
641,플라워 드럼 송,,"62,000",0.0%,"358,000",31,179,1,4,미국,미국,,,,"코미디,뮤지컬,멜로/로맨스",헨리 코스터,낸시 콴
645,#Take No. 고백(인디스데이),,"215,000",0.0%,"215,000",30,30,1,11,한국,한국,,,,기타,,
645,가뭄,,"206,000",0.0%,"206,000",30,30,1,2,이탈리아,이탈리아,,,,드라마,,"실비오 올란도,바레리오 마스탄드레아"
645,남태평양 목선작전,,"60,000",0.0%,"730,000",30,513,1,4,미국,미국,,,,"코미디,드라마,전쟁",리차드 머피,잭 레먼
645,반짝다큐페스티발 섹션 2,,"270,000",0.0%,"270,000",30,30,1,1,한국,한국,,,,다큐멘터리,,
645,블루 하와이,,"60,000",0.0%,"5,194,000",30,"2,583",1,3,,,,,,,,
645,아이들의 시간,,"60,000",0.0%,"4,720,000",30,"2,281",1,4,미국,미국,,,,드라마,윌리엄 와일러,"오드리 헵번,셜리 맥클레인"
645,엘라 피츠제럴드,,"193,000",0.0%,"193,000",30,30,1,3,영국,"영국,미국",,,,다큐멘터리,,
645,파티,,"187,000",0.0%,"187,000",30,30,1,1,미국,미국,,,,코미디,블레이크 에드워즈,"피터 셀러스,클로딘 롱젯"
645,홀 인 더 헤드,,"60,000",0.0%,"2,622,000",30,"1,156",1,4,미국,미국,,,,"코미디,드라마",프랭크 카프라,"프랭크 시내트라,에드워드 G. 로빈슨"
654,1월 수요단편극장: 스릴러를 파고든 조용하고 강력한 힘 - 윤소희X이주영X김소진,,"208,000",0.0%,"208,000",29,29,2,4,한국,한국,,,,기타,,
654,그들은 부츠를 신은 채로 죽었다,,"58,000",0.0%,"3,765,000",29,"1,759",1,2,미국,미국,,,,,라울 월쉬,
654,말할 수 없는 비밀,2008-01-10,"348,000",0.0%,"1,205,345,650",29,"171,827",2,2,대만,"대만,홍콩",,"(주)엔케이컨텐츠,(주)디스테이션,(주)스폰지이엔티",12세이상관람가,"멜로/로맨스,드라마",주걸륜,"주걸륜,계륜미,황추생,증개현"
654,원탁의 기사,,"58,000",0.0%,"17,745,000",29,"8,517",1,6,미국,미국,,,,드라마,리처드 소프,"로버트 테일러,에바 가드너"
654,이스터 퍼레이드,,"162,000",0.0%,"3,567,000",29,"1,729",1,3,미국,미국,,,,"뮤지컬,멜로/로맨스",찰스 월터스,"주디 갈란드,프레드 아스테어"
659,멜로,,"184,000",0.0%,"342,000",28,54,1,1,프랑스,프랑스,,,,드라마,알랭 레네,"화니 아르당,피에르 아르디티,사빈 아젬마"
659,유하,,"153,000",0.0%,"538,000",28,88,1,2,핀란드,핀란드,,,,코미디,아키 카우리스마키,"사카리 쿠오스마넨,카티 오우티넨"
659,주디,2020-03-25,"160,000",0.0%,"761,063,060",28,"92,530",1,3,영국,영국,,TCO(주)더콘텐츠온,12세이상관람가,"드라마,멜로/로맨스",루퍼트 굴드,르네 젤위거
662,스코어: 영화음악의 모든 것,2017-10-19,"172,000",0.0%,"103,431,000",27,"13,550",1,1,미국,미국,,(주)라이크콘텐츠,전체관람가,다큐멘터리,맷 슈레이더,
662,테이스트 오브 허니,,"174,000",0.0%,"451,000",27,76,1,1,영국,영국,,,,드라마,토니 리차드슨,"리타 터싱햄,도라 브라이언"
662,패왕별희 디 오리지널,2017-03-30,"176,000",0.0%,"1,061,055,690",27,"115,129",1,2,중국,중국,,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트",15세이상관람가,"드라마,멜로/로맨스",첸 카이거,"장국영,공리,장풍의"
662,피아니스트의 전설,2020-01-01,"171,000",0.0%,"396,336,462",27,"49,719",1,1,이탈리아,이탈리아,,(주)라이크콘텐츠,15세관람가,"드라마,판타지,뮤지컬",쥬세페 토르나토레,"팀 로스,프루잇 테일러 빈스,멜라니 티에리"
666,가자 항해자여,,"161,000",0.0%,"4,225,000",26,"1,964",1,1,미국,미국,,,,"드라마,멜로/로맨스",어빙 래퍼,"베티 데이비스,폴 헌레이드"
666,깁슨 가족 연대기,,"183,000",0.0%,"4,791,000",26,"2,288",4,5,영국,영국,,,,코미디,데이빗 린,"로버트 뉴튼,셀리아 존슨"
666,문라이즈,,"171,000",0.0%,"428,000",26,69,1,1,미국,미국,,,,드라마,프랭크 보제이즈,데인 클라크
666,민며느리,1965-09-10,"52,000",0.0%,"6,245,000",26,"3,121",1,4,한국,한국,,,15세이상관람가,드라마,최은희,"김희갑,최은희,박노식"
666,신은 죽지 않았다 3: 어둠 속의 빛,2018-07-19,"260,000",0.0%,"721,843,400",26,"92,955",1,1,미국,미국,,"(주)영화사 그램,(재)CBS",12세이상관람가,드라마,마이클 메이슨,"존 코베트,데이빗 앤드류 로이 화이트,쉐인 하퍼,테드 맥긴리"
666,핵소 고지,2017-02-22,"253,000",0.0%,"1,344,231,900",26,"177,926",1,1,미국,"미국,호주",,판씨네마(주),15세이상관람가,"드라마,전쟁",멜 깁슨,"앤드류 가필드,샘 워싱턴,휴고 위빙"
672,글렌 밀러 스토리,,"126,000",0.0%,"4,939,000",25,"2,235",1,2,미국,미국,,,,"드라마,멜로/로맨스",안소니 만,"제임스 스튜어트,준 앨리슨"
672,동행: 10년의 발걸음,2022-12-01,"61,000",0.0%,"3,018,200",25,430,2,17,한국,한국,"닻 프로덕션,(주)디오시네마",(주)디오시네마,전체관람가,다큐멘터리,이재호,"명선목,김경석,오정해"
